product_id,product_name,barcode,old_image_url,new_image_url,source,score,status
47,حلواني مربي فراوله 340g,6221029600116,,https://images.openfoodfacts.org/images/products/622/102/960/0116/front_fr.4.400.jpg,OpenFoodFacts-Barcode,97,resolved
107,عسل امتنان 125gزهور,6221078766108,,https://cdnprod.mafretailproxy.com/sys-master-root/hc0/h27/35069893443614/480Wx480H_460446_main.jpg,DDGS-Image-Search,95,resolved
60,البوادي مربي  تين 365g,6223000762486,,https://cdn.mafrservices.com/sys-master-root/hb5/hc9/52702578966558/625969_main.jpg?im=Resize=480,DDGS-Image-Search,95,resolved
42,انشوجه realmar,8414753300270,https://images.yaoota.com/zY9ARZBAlwsC7tdXnSK5fNfKd_4%3D/trim/yaootaweb-production/media/crawledproductimages/0446c22db46786a3a4dcf02a5dfa15bfb5b93bea.jpg,https://i.pinimg.com/736x/59/5f/df/595fdf4892f5b1568a21c673d2486a8e.jpg,DDGS-Image-Search,40,resolved
118,صلصه روسو 800g,6224000365752,,https://images-na.ssl-images-amazon.com/images/I/41H-T9p1pRS._SL500_._AC_SL500_.jpg,DDGS-Image-Search,90,resolved
133,كمبوت خوخ 820g,6211101813015,,,,0,not_resolved
187,مكرونه الملكه 1ك مرمريه,6223001510031,,https://www.elmezantrade.com/wp-content/uploads/2023/11/812.jpg,DDGS-Image-Search,95,resolved
129,كورند بيف اكستير,7899567248665,https://www.qebox.app/qebox/wp-content/uploads/2025/09/Artboard-%D9%A7%D9%A4_1.png,,,0,not_resolved
202,مكرونه حواء 400g فرن,6224008559016,,https://mcprod.hyperone.com.eg/media/catalog/product/cache/8d4e6327d79fd11192282459179cc69e/6/2/6224008559481-7.png,DDGS-Image-Search,95,resolved
247,اعشاب ايزيس تيليو,6223000470077,,https://images.openfoodfacts.org/images/products/622/300/047/0077/front_ar.4.400.jpg,OpenFoodFacts-Barcode,97,resolved
209,ورق عنب شومان,6224000280055,,https://wuilt-assets-v2-dev.s3.amazonaws.com/clty78sle0si701ma9jwogjf2_1000066145.jpg,DDGS-Image-Search,40,resolved
223,شاي الغزالين 250g اخضر,4796002516507,,https://images-na.ssl-images-amazon.com/images/I/51Z1DMcppcL._SL500_._AC_SL500_.jpg,DDGS-Image-Search,90,resolved
244,ايزيس بقدونس وكرفس 12فتله,6222003005125,,https://cdn.mafrservices.com/pim-content/EGY/media/product/624698/1727017204/624698_main.jpg?im=Resize=480,DDGS-Image-Search,95,resolved
248,نعناع ايزيس فندقي,6223000474761,,https://images-na.ssl-images-amazon.com/images/I/41NDpGvuWzL._SL500_._AC_SL500_.jpg,DDGS-Image-Search,90,resolved
306,بسبوسه جوزهند حلو الشام,6223000420416,,https://images.openfoodfacts.org/images/products/622/300/042/0416/front_en.11.400.jpg,OpenFoodFacts-Barcode,97,resolved
250,ينسون ايزيس فندقي,6223000474754,,https://m.media-amazon.com/images/I/71vTd2vEtAS._AC_SL1258_.jpg,DDGS-Image-Search,90,resolved
255,دريم كريم شانتيه-شيكولاته,6223003942717,,https://cdn.mafrservices.com/pim-content/EGY/media/product/26535/1756730544/26535_main.jpg,DDGS-Image-Search,95,resolved
220,شاي الورده 250g خشن,6224003259058,https://www.qebox.app/qebox/wp-content/uploads/2025/06/%D8%B4%D8%A7%D9%8A-%D8%A7%D9%84%D9%88%D8%B1%D8%AF%D8%A9-%D8%AE%D8%B4%D9%86-250-%D8%AC%D9%85.jpeg,https://cdn.mafrservices.com/sys-master-root/h6c/hfc/31478706503710/522637_main.jpg,DDGS-Image-Search,95,resolved
352,ماجي خلطه الحواوشي,6221007038030,,https://images.openfoodfacts.org/images/products/622/100/703/8030/front_en.3.400.jpg,OpenFoodFacts-Barcode,97,resolved
311,بنجورنو كابتشيبنو ايس سبانش لاتيه,6221007041887,,https://i.pinimg.com/736x/0c/91/ee/0c91ee586909c1b165758625b8e0b22d.jpg,DDGS-Image-Search,40,resolved
339,مرقه دجاج كنور 8مكعب,6221155607751,,https://m.media-amazon.com/images/I/81T3W3-OaLL._AC_SL1500_.jpg,DDGS-Image-Search,90,resolved
348,ماجي خلطه شاورما فراخ,6221007037972,,https://m.media-amazon.com/images/I/81AharGBeoL._AC_SL1500_.jpg,DDGS-Image-Search,90,resolved
290,بن عوف ساده فاتح 50g,6223006318397,https://www.qebox.app/qebox/wp-content/uploads/2024/10/WhatsApp-Image-2024-09-30-at-12.46.05-PM-large.jpeg,https://mcprod.hyperone.com.eg/media/catalog/product/cache/8d4e6327d79fd11192282459179cc69e/6/2/6223004765353-250g-.jpg,DDGS-Image-Search,95,resolved
353,كنور خلطه البرجر,6221155146670,,https://cdnprod.mafretailproxy.com/sys-master-root/hff/h94/49521879220254/480Wx480H_534746_main.jpg,DDGS-Image-Search,95,resolved
487,معطر جو فريده -عود,6224007537893,,https://images.openbeautyfacts.org/images/products/622/400/753/7893/front_ar.5.400.jpg,OpenBeautyFacts-Barcode,90,resolved
388,كنور خلطه البشاميل,6221155146540,,https://cdn.mafrservices.com/sys-master-root/h3b/h90/26739493503006/96878_main.jpg?im=Resize=480,DDGS-Image-Search,95,resolved
452,عصيرجهينه 1لتر مكس بيري,6222014334245,,https://images.wondershare.com/pdfelement/signature/outlook-signature-finish.jpg,DDGS-Image-Search,40,resolved
427,كيس ملح جولدن 800g,6224101232113,,https://m.media-amazon.com/images/I/61a3c7+fzwL._AC_UL960_QL65_.jpg,DDGS-Image-Search,90,resolved
531,سيترس 1لتر -مسك,6225000198913,,https://mcprod.hyperone.com.eg/media/catalog/product/cache/1ca275941aea0ae98b372dcb44b7c67a/6/2/6225000198913-1-_1.jpg,DDGS-Image-Search,95,resolved
551,اكس مزيل عرق اوريجنال,6221155213921,,https://mcprod.hyperone.com.eg/media/catalog/product/cache/8d4e6327d79fd11192282459179cc69e/6/2/6221155134899_-_150ml_15_from_the_taken_photo_1.jpg,DDGS-Image-Search,95,resolved
562,صابونه كامي115جم-عسلي,6221155608499,,https://m.media-amazon.com/images/I/61KbCdmlL6L._AC_SL1500_.jpg,DDGS-Image-Search,90,resolved
599,اوكسي سائل اطباق 700مل -احمر,6222057604060,,https://cdn.mafrservices.com/pim-content/EGY/media/product/655778/1749040203/655778_main.jpg?im=Resize=480,DDGS-Image-Search,95,resolved
606,فيري سائل مركز 620جم,8001090349668,,https://s3.static.brasilescola.uol.com.br/be/2022/11/bandeira-do-marrocos.jpg,DDGS-Image-Search,40,resolved
627,ريد مبيد,6223001347507,,https://cdnprod.mafretailproxy.com/sys-master-root/h97/h66/51509759213598/480Wx480H_671238_main.jpg,DDGS-Image-Search,95,resolved
642,باكت بوني 5,6212791105206,,https://m.media-amazon.com/images/I/91Nf5spoV8L._AC_SX679_.jpg,DDGS-Image-Search,90,resolved
653,ورق المونتال 5م,9633000030299,,https://cdn.mafrservices.com/sys-master-root/hae/h8e/63026592350238/570960_main.jpg?im=Resize=480,DDGS-Image-Search,95,resolved
648,ورق المونتال 10م,5221000015725,https://images.yaoota.com/hg-RU-oZasn_4u0eIiB_9pBQA-w%3D/trim/yaootaweb-production/media/crawledproductimages/035703c0a34c1f92db1c5020ed1801ef617948dc.jpg,,,0,not_resolved
654,مفرش سفره كبير,6624000605047,,https://images-na.ssl-images-amazon.com/images/I/61jc2s9l2QL._SL500_._AC_SL500_.jpg,DDGS-Image-Search,90,resolved
674,جود فرانس 400g -كاتشب حار,6224009463879,,https://images-na.ssl-images-amazon.com/images/I/31BsOq7+J-L._SL500_._AC_SL500_.jpg,DDGS-Image-Search,90,resolved
619,اريال لافندر 2كجم,8700216402736,https://www.qebox.app/qebox/wp-content/uploads/2023/08/%D8%A7%D8%B1%D9%8A%D8%A7%D9%84-%D8%AC%D9%8A%D9%84-2.5-%D9%84%D8%AA%D8%B1-%D9%84%D8%A7%D9%81%D9%86%D8%AF%D8%B1-01.png,https://mcprod.hyperone.com.eg/media/catalog/product/cache/8d4e6327d79fd11192282459179cc69e/8/0/8006540852170_1k.jpg,DDGS-Image-Search,95,resolved
705,صوص ماجيك 170g-ليمون بالنعناع,6223000227855,,https://www.osmanmarket.com/us/136/pidwebp600/2179/f132808528302009599069-1.webp,DDGS-Image-Search,75,resolved
738,ارز بسمتي الضحي 1كجم,6223000660034,,https://images.openfoodfacts.org/images/products/622/300/066/0034/front_en.3.400.jpg,OpenFoodFacts-Barcode,97,resolved
720,بيفي رودي,6224011165785,,,,0,not_resolved
243,اعشاب ايزيس نعناع,6223000470060,https://mcprod.hyperone.com.eg/media/catalog/product/cache/1ca275941aea0ae98b372dcb44b7c67a/i/s/isis_peppermint_100_fb_6223000471043.jpg,https://mcprod.hyperone.com.eg/media/catalog/product/cache/1ca275941aea0ae98b372dcb44b7c67a/i/s/isis_peppermint_100_fb_6223000471043.jpg,DDGS-Image-Search,95,resolved
735,فريك الضحي,6223000660577,,https://images-na.ssl-images-amazon.com/images/I/51-MP6krpvL._SL500_._AC_SL500_.jpg,DDGS-Image-Search,90,resolved
753,ابوعوف صفيح 200g-وسط محوج,6223004765391,,https://mcprod.hyperone.com.eg/media/catalog/product/cache/1ca275941aea0ae98b372dcb44b7c67a/6/2/6223004765391-250g-_1.jpg,DDGS-Image-Search,95,resolved
757,قهوة ابوعوف صفيح 200g- اسبريسو,6223004765308,,https://mcprod.hyperone.com.eg/media/catalog/product/cache/1ca275941aea0ae98b372dcb44b7c67a/6/2/6223004765308-1.jpg,DDGS-Image-Search,95,resolved
778,دريم كيك- فراوله,6223003941444,,https://www.osmanmarket.com/us/136/pidwebp600/649/f132829286305313223346-1.webp,DDGS-Image-Search,75,resolved
801,الطحان بيبي داتس,6224000682729,,https://elnasrtrade.com/wp-content/uploads/2025/07/5faa7605-8f63-41e1-9627-dad80f380585.jpg,DDGS-Image-Search,40,resolved
820,ريدبول- توت الاساي,90456190,,https://images.openfoodfacts.org/images/products/000/009/045/6190/front_en.3.400.jpg,OpenFoodFacts-Barcode,97,resolved
823,ريدبول-لايت,90424014,,https://images.openfoodfacts.org/images/products/000/009/042/4014/front_en.3.400.jpg,OpenFoodFacts-Barcode,97,resolved
806,صوص ماجيك ظرف -كراميل,6223000228753,,https://cdn.mafrservices.com/sys-master-root/h3f/hff/14595898507294/467696_main.jpg?im=Resize=480,DDGS-Image-Search,95,resolved
812,علبه معمول الطحان-زعفران,6224010831063,,,,0,not_resolved
817,معمول الطحان زعفران,6224010831018,,https://m.media-amazon.com/images/I/61+hhCesVfL._SL1500_.jpg,DDGS-Image-Search,90,resolved
291,بن عوف ساده وسط 50g,6223006318403,https://mcprod.hyperone.com.eg/media/catalog/product/cache/8d4e6327d79fd11192282459179cc69e/6/2/6223006318403-50g--_1.jpg,https://mcprod.hyperone.com.eg/media/catalog/product/cache/8d4e6327d79fd11192282459179cc69e/6/2/6223004765360-250g-_1.jpg,DDGS-Image-Search,95,resolved
828,موربيدو سبريد اجددنا 1كجم,6223011671784,https://www.qebox.app/qebox/wp-content/uploads/2024/11/WhatsApp-Image-2024-11-17-at-1.59.14-PM-large.jpeg,https://cdn.mafrservices.com/pim-content/EGY/media/product/665644/1762182004/665644_main.jpg,DDGS-Image-Search,95,resolved
890,سمنه روابي 1.5كجم-قشطه,6223000260203,,"https://m.media-amazon.com/images/S/aplus-media/sota/76e2efcd-e5cb-4bad-a520-52a72eed4719.__CR0,0,970,600_PT0_SX970_V1___.png",DDGS-Image-Search,90,resolved
897,سمنه روابي 350جم-قشطه,6223000260234,,https://www.elmezantrade.com/wp-content/uploads/2023/11/368.jpg,DDGS-Image-Search,95,resolved
954,ارز بلبن الفردوس فرن,640509040147,,https://images.openbeautyfacts.org/images/products/064/050/904/0147/front_en.11.400.jpg,OpenBeautyFacts-Barcode,90,resolved
918,المراعي بودينج شيكولاته,6223007525534,,,,0,not_resolved
686,جود فرانس 200g -كاتشب,6224010433069,https://mcprod.hyperone.com.eg/media/catalog/product/cache/8d4e6327d79fd11192282459179cc69e/6/2/6224010433045-200ml.jpg,https://images-na.ssl-images-amazon.com/images/I/31BsOq7+J-L._SL500_._AC_SL500_.jpg,DDGS-Image-Search,90,resolved
998,رايب جهينه 440g-ساده,6222014352218,,,,0,not_resolved
866,شيكولاته كادبوري 35g -ساده,7622202206757,https://mcprod.hyperone.com.eg/media/catalog/product/cache/8d4e6327d79fd11192282459179cc69e/d/o/download_24_7622201709730_-_.jpg,https://cdn.mafrservices.com/sys-master-root/ha6/hb2/49727354404894/590887_main.jpg?im=Resize=480,DDGS-Image-Search,95,resolved
952,عصير سان توب -يوسفي مشطشط,6224002046147,https://mcprod.hyperone.com.eg/media/catalog/product/cache/8d4e6327d79fd11192282459179cc69e/6/2/6224001167423_250ml-.jpg,https://images.openfoodfacts.org/images/products/622/400/204/6147/front_da.4.400.jpg,OpenFoodFacts-Barcode,97,resolved
911,زبادو المراعي يوجو 220g-خوخ,6223001878803,https://mcprod.hyperone.com.eg/media/catalog/product/cache/1ca275941aea0ae98b372dcb44b7c67a/6/2/6223001878636-440ml.jpg,https://mcprod.hyperone.com.eg/media/catalog/product/cache/1ca275941aea0ae98b372dcb44b7c67a/6/2/6223001878636-440ml.jpg,DDGS-Image-Search,95,resolved
1025,عصير جهينه 235مل-تفاح,6222014330490,,https://images.openfoodfacts.org/images/products/622/201/433/0490/front_ar.8.400.jpg,OpenFoodFacts-Barcode,97,resolved
1021,عصير جهينه 235مل-بينا كولادا,6222014301070,,https://ww3.cad.de/foren/ubb/uploads/falco91/nut.png,DDGS-Image-Search,40,resolved
976,زبادي يوناني جهينه 180g-فانيليا,6222014353147,https://mcprod.hyperone.com.eg/media/catalog/product/cache/8d4e6327d79fd11192282459179cc69e/6/2/6222014301322-180g.jpg,https://mcprod.hyperone.com.eg/media/catalog/product/cache/8d4e6327d79fd11192282459179cc69e/6/2/6222014353147_180g-.jpg,DDGS-Image-Search,95,resolved
1016,شاي ليبتون 250g,8720608632787,,https://media.zid.store/thumbs/48557465-13ab-4d7e-bb77-3b536016e0f7/d6e80bde-7d1c-4570-9d6e-4ec17fc4adfa-thumbnail-1000x1000.png,DDGS-Image-Search,75,resolved
1051,كانز جيب 240مل -سفن,6223001367123,,https://images-na.ssl-images-amazon.com/images/I/51nc2ZJGzuL._SL500_._AC_SL500_.jpg,DDGS-Image-Search,90,resolved
1074,كانز ستار - شويبس اناناس,5449000289216,,https://images.openfoodfacts.org/images/products/544/900/028/9216/front_fr.3.400.jpg,OpenFoodFacts-Barcode,97,resolved
1069,كانز ستار - فانتا برتقال,5449000295026,,https://images.hdqwalls.com/download/god-of-war-armed-and-wired-vm-3440x1440.jpg,DDGS-Image-Search,40,resolved
1075,كانز جيب -سبرايت,5449000226686,,,,0,not_resolved
1062,بيبسي 1لتر,6223001366058,,https://mcprod.hyperone.com.eg/media/catalog/product/cache/8d4e6327d79fd11192282459179cc69e/6/2/6223001360063--3_bb.png,DDGS-Image-Search,95,resolved
1107,مشروب شعير موسي -التفاح,6223013120044,,https://images.openfoodfacts.org/images/products/622/301/312/0044/front_es.6.400.jpg,OpenFoodFacts-Barcode,97,resolved
1086,شويبس 2لتر -ليمون ونعناع,5449000322500,,https://mcprod.hyperone.com.eg/media/catalog/product/cache/1ca275941aea0ae98b372dcb44b7c67a/5/4/5449000322500-1.75ml.jpg,DDGS-Image-Search,95,resolved
1117,طبس جبنه افانتي 450جم-بالفلفل,6224008606604,,https://mcprod.hyperone.com.eg/media/catalog/product/cache/8d4e6327d79fd11192282459179cc69e/6/2/6224000065744_800g.jpg,DDGS-Image-Search,95,resolved
1126,طبس مراعي 450جم-براميلي,6223007527477,,https://cdn.mafrservices.com/sys-master-root/hbb/hff/9912767152158/420561_main.jpg?im=Resize=480,DDGS-Image-Search,95,resolved
1141,جبنه سبريد مزارع دينا 275جم-قشطه,6224000432249,,https://cdn.mafrservices.com/pim-content/EGY/media/product/638128/1725786606/638128_main.jpg,DDGS-Image-Search,95,resolved
1131,كريمه طهي المراعي 500جم,6223001877936,,https://mcprod.hyperone.com.eg/media/catalog/product/cache/8d4e6327d79fd11192282459179cc69e/6/2/6223001876434--1l.jpg,DDGS-Image-Search,95,resolved
1151,كيس طحينه 20جم البوادي,6223000761069,,https://cdn.mafrservices.com/pim-content/EGY/media/product/643389/1732003804/643389_main.jpg?im=Resize=480,DDGS-Image-Search,95,resolved
1172,توست بيكي بيكر بالحبوب المتنوعه,6223007941358,,https://www.padel-horizon.com/wp-content/uploads/2021/04/IMG_6531-copie-2048x1536.jpg,DDGS-Image-Search,40,resolved
1175,دانش فرجللو,6223000032817,,https://media.egypttelegraph.com/2023/12/large/17161495969453202312250358495849.jpg,DDGS-Image-Search,40,resolved
1182,هوهوز فاميلي بكريمه الكاكاو,6223000556337,,https://images.openfoodfacts.org/images/products/622/300/055/6337/front_en.5.400.jpg,OpenFoodFacts-Barcode,97,resolved
1165,بن عبدالمعبود125جم-ساده وسط,6223000111062,,https://www.italien-und-vatikan.de/images/68952.jpg,DDGS-Image-Search,40,resolved
1180,هوهوز فاميلي,6223000498095,,https://m.media-amazon.com/images/I/71nH2v8mLBL._AC_UL800_QL65_.jpg,DDGS-Image-Search,90,resolved
1214,كيس ابوعوف جولد,6223006313828,,https://cdn.mafrservices.com/sys-master-root/h17/h23/14489462571038/539826_main.jpg,DDGS-Image-Search,95,resolved
1200,كيس بيكنج بودر تاج الملوك,6223001030232,,https://m.media-amazon.com/images/I/61LuP05qDyL.__AC_SX300_SY300_QL70_ML2_.jpg,DDGS-Image-Search,90,resolved
1216,كيس ابوعوف3×1,6223006313804,,https://m.media-amazon.com/images/I/81tGwJEc1HL._AC_SL1500_.jpg,DDGS-Image-Search,90,resolved
1218,شوكو كوكا شيكوسبريد,6224001437724,,https://m.media-amazon.com/images/I/71qZzcZIscL._AC_SL1500_.jpg,DDGS-Image-Search,90,resolved
1232,بسطرمه مخليه,2000014010000,,https://badayamarkets.com/wp-content/uploads/2023/07/Screenshot_٢٠٢٣-٠٧-١٨-١٥-٠٩-٢٠-٢٩١-edit_com.google.android.googlequicksearchbox.jpg,DDGS-Image-Search,40,resolved
1231,جبنه قديمه,2000031010007,,https://radifarms.com/wp-content/uploads/2020/03/C1B3988-2-scaled.jpg,DDGS-Image-Search,40,resolved
1212,علبه كبريت صغيره,6224008195092,https://images.yaoota.com/duNjTT1hI7kBWcCWQxDCuJXyNZk%3D/trim/fit-in/200x200/filters%3Aquality%2880%29/yaootaweb-production/media/crawledproductimages/d2db215bc16b7ad4e160f025a50013304e2e4c1e.jpg,,,0,not_resolved
1246,مورته,2000010010004,,https://vepaar.b-cdn.net/uploads/c-25545/product/14705453/media_16986131541615471847.jpg?crop_gravity=center&width=500&height=500&quality=70&aspect_ratio=1:1,DDGS-Image-Search,40,resolved
1259,منتج,2000040010005,,,,0,not_resolved
1257,مش تركي م,2000032010006,,,,0,not_resolved
1260,منتج,2000038010000,,https://mostaql.hsoubcdn.com/uploads/portfolios/3259264/66901fceb21a8/3.jpg,DDGS-Image-Search,40,resolved
1261,منتج,2000039010009,,https://mostaql.hsoubcdn.com/uploads/portfolios/3259264/66901fceb21a8/3.jpg,DDGS-Image-Search,40,resolved
1262,منتج,2000040010005,,https://mostaql.hsoubcdn.com/uploads/portfolios/3259264/66901fceb21a8/3.jpg,DDGS-Image-Search,40,resolved
1265,منتج,2000043010002,,https://mostaql.hsoubcdn.com/uploads/portfolios/3259264/66901fceb21a8/3.jpg,DDGS-Image-Search,40,resolved
1266,منتج,2000044010001,,https://mostaql.hsoubcdn.com/uploads/portfolios/3259264/66901fceb21a8/3.jpg,DDGS-Image-Search,40,resolved
